#	BT_0172/BT_0173	BT_0173	BT_0286	BT_0287	BT_0317	BT_0366	BT_0367	BT_0370	BT_0623	BT_0865	BT_0867	BT_1635	BT_1656/BT_1657	BT_1657	BT_1725/BT_1726	BT_1726	BT_2197/BT_2198	BT_2264	BT_2689	BT_3045	BT_3098	BT_3099	BT_3546	BT_3701	BT_3702	BT_3808	BT_3967	BT_4113	BT_4139	BT_4246	BT_4247	BT_4295	BT_4345	BT_p548207	BT_p548226	TDA1000_00250/BT_2673	TDA1000_01095/BT_3490	TDA1000_02179	TDA1000_02181	TDA1000_02200	TDA1000_02455/TDA1000_02456	TDA1000_04395/BT_1869	TDA1000_04565	TDA1000_04802
Ver_Verrucomicrobiaceae_Akkermansia_7b70	0.11029498379182391	-0.19002339424784398	-0.13600517207280333	-0.008862702451291206	-0.12036093227248922	-0.431698980423535	-0.08202180038580086	-0.06776103411844837	-0.02318680324044307	0.32556238064927295	0.28219119982216573	0.0692642375275644	0.4399203397246315	0.5198856856871391	0.35094896660496755	-0.10375028729473343	-0.004532190902667689	-0.09362316343058145	-0.11363407974053347	-0.14292860707358093	-0.1188433537253408	0.004457424536784217	-0.06853248838598773	0.004355223608969352	0.4151973113220323	-0.06089244589312619	0.1256481080410422	-0.1728527972263024	0.11781438224263245	0.2626613020616393	0.48615147147144083	0.05730779561871926	-0.1552904630868138	0.03940377900801695	-0.2925722044834399	0.2987973300976004	-0.07654366857838764	-0.029364442306507258	0.1387130336946273	0.04990107511808036	0.04993315469286411	-0.11798663803853965	0.04483023628134489	-0.21752612538806024
Bac_Bacteroidaceae_Bacteroides_831d	-0.015179032785682604	-0.2228498200181528	-0.18304029408131448	-0.13304604513188348	0.032872549139489775	0.08874480433219188	0.09088345218627683	-0.11997350233436326	-0.03857243903550343	0.20287438167526495	0.315242237866264	-0.04184714350623683	0.22400568008048763	0.21346220034574875	0.06650951971643147	-0.24550658825134852	0.0042804025191861515	-0.270756349888441	-0.25688103063539547	0.3022419643452148	-0.1554959768368945	-0.13114733526005118	-0.18659265745428588	0.25818658933172156	0.388428010986796	0.027304086058839504	0.03263786221066097	-0.07931249189718254	-0.21496937044271797	0.2252231526727631	0.4150433786390296	-0.012411581404054172	-0.17285982204919054	-0.33669121884528763	-0.14638514496497093	0.1907706030623141	0.23315604310390445	-0.11440174129367761	0.20627940880994544	0.06002593093914015	0.16436330086401105	0.047194655215415854	0.16314229130610386	-0.5376182438368822
Fir_Erysipelotrichaceae_Allobaculum_9429	0.13493387435314952	0.26461430348263143	-0.010155689509103286	0.4173500796466135	-0.20848620304947107	0.04447599603474313	-0.31573558540582586	-0.2756468346870126	-0.045610365335792304	0.018366672516463386	-0.19095341279982248	0.24631448525633	0.27025564772743105	0.27430669482659775	0.3118422586068491	0.4374393386404099	0.07027715063807337	0.03832774908622371	-0.1860650259646021	-0.23324050156457976	0.1680929665109471	0.2977731090564724	0.27017160602431056	0.02665554448480175	0.01784514918655652	-0.023796712349109028	-0.1676839022522287	-0.0779517490671911	0.025803929645031726	0.04259896494836248	-0.026630817464454486	-0.1676839022522287	-0.03479264713159227	0.21436999667612483	-0.16223861118631666	0.19829936036378548	-0.06586082696409608	-0.007498226809189165	0.3244889513956612	0.10713199914983094	0.3324867264278767	0.009581937271555927	0.0008960455214937828	-0.13910558873616913
Bac_S24-7_uncultured_82da	0.1773318785280732	0.3011067490661789	0.17480750665669273	-0.04948338133461872	0.01925334328952899	-0.23686906754173506	-0.167218846626082	0.015370641339424493	0.03172894979881204	0.008859218507941163	-0.028629313683761048	0.22228827708910795	0.04513075395839683	-0.0864831873024011	0.21728067959988986	0.041020894433017326	-0.055300052961106905	-0.1676839022522287	0.14749056936218458	-0.21673763588784062	0.2705811655151022	0.12403435948014399	0.20444034018583027	-0.2688548049153966	-0.1765767096553044	-0.28456901850809546	-0.1676839022522287	0.010773193355781592	0.040111058953168126	-0.1974356283245027	-0.1583367032327687	-0.1676839022522287	0.1788255621204509	0.3098840377483406	-0.004682864941132045	0.028745811814667784	-0.06490075660018796	0.3075286265660691	-0.21548586675207015	-0.24962996713097677	0.058176362524495914	-0.1676839022522287	-0.13158083850243318	0.13574952086414926
Fir_Erysipelotrichaceae_NA_e95a	0.06102846804500316	0.13803664198994034	0.14909416513364396	0.08528842961739161	-0.11371260302019776	-0.11811357297474054	-0.17822008653569268	-0.37811777694984255	-0.1457548631382928	0.20397810418284046	-0.06198451886077451	-0.07519652937832859	0.08691195977144389	0.064380909317376	0.07805228296306724	0.00549282632009064	-0.22043215555330112	0.03832774908622371	-0.042356266073242756	-0.3157548299482754	-0.09740613954940362	0.08158167371410202	0.03432958093346022	-0.15857068316517847	-0.034787625457061544	-0.16310663255951813	0.008179702548889205	0.029395427585061206	-0.2688548049153966	0.056345439452975904	0.3537634573752459	-0.1676839022522287	0.19352059320708614	-0.04467159505203352	0.01057421115739494	0.028745811814667784	-0.22043215555330112	-0.016617691847392205	0.2577709426189482	0.10713199914983094	0.11018250478124225	-0.1676839022522287	-0.10704297652921882	0.11629802544264654
Fir_Lachnospiraceae_NA_634c	-0.24961165354879014	-0.2864345990927808	-0.11617614452565614	-0.2475861562463334	0.13355698849432737	0.08351754899704111	0.05564535354086186	0.16413089990744822	0.23772926227590377	0.20089972309436638	0.36568794218657175	-0.14310422362343977	0.05016651170551528	-0.12567758619790195	0.1088494341390768	-0.25088126730186616	-0.0807016918644298	-0.2174419893471898	0.04633411792477591	-0.018858741430911968	-0.11309290891071845	-0.23694719782438364	-0.31052136778170436	0.15735326543851827	0.19831998519957167	0.1432443412619621	0.21008665778364846	0.19758349013538903	0.030264538632958447	0.03882643859819493	0.12945612792973002	-0.06589151192339085	0.08997603939520701	-0.28076415410235467	-0.06438057420619057	-0.13622686999975459	0.17185305677838794	-0.09161839301573876	-0.10677053932510243	0.12367326839807291	-0.11327921998019579	0.012795212199077059	0.12184231995628346	-0.16634018640047424
Fir_Lachnospiraceae_Blautia_d42e	-0.22445606509913496	0.00832400536517002	-0.07651957477623635	-0.47657956117012484	0.11873801277564133	0.4462262151900477	0.3821646851290479	0.14668755688689744	0.33747399173963283	0.11449595633184995	-0.007725566470847627	0.0779993802023574	-0.17341677844104209	-0.2105015364011181	-0.23295432538329128	-0.3030413594240862	0.047346527872474085	-0.09824144180428587	0.19316332997378027	0.6340939710032514	-0.30151582335758836	-0.2731510338754834	-0.3055832355375919	0.2614820380925223	-0.08405934232547642	0.380606505777004	-0.02605467255339874	0.20786216301706356	-0.11208766562402654	-0.315222598897165	-0.22540055417069785	0.2231506072808739	0.13279093190420552	-0.42271518556000237	0.1765325805263193	0.05456154958241149	0.15891308025282527	0.037079023106778866	-0.18639894093243517	-0.18418592979022141	-0.006705448766386961	-0.07065414145362835	-0.03769814697191881	-0.022413125982284687
Fir_Lachnospiraceae_NA_f01d	-0.284978007209545	-0.13170983850998152	-0.1801436578171362	-0.27792459217117615	0.32768318109501055	0.3340207810862261	0.2325651095601738	0.41576933574359604	0.4374893607924167	0.08759148743586953	0.18531922600604586	-0.044933103452442086	-0.11193601727626175	-0.16260275869522314	-0.23144089820280728	-0.3405167133352791	0.03488788949648932	-0.029202922523479176	0.28477601125211965	0.35876591795206436	-0.19940443785313802	-0.4063969968578342	-0.2792427630726275	0.32577863963481996	-0.1606402565019294	0.5528235233006257	0.12202376025558753	0.14390487472624694	-0.20115378623542296	-0.3060763096628111	-0.32271179200862077	0.24328103960504702	0.10283971934465545	-0.37256319512338465	0.2949786901476816	-0.07174261281358664	0.25416520218020017	0.06008376699903791	-0.11535374009032005	-0.05245514036624684	0.044404370489756734	-0.04024024757172327	-0.15679336457381154	-0.037423252184978474
Fir_Lachnospiraceae_NA_45f4	-0.1527191233111694	-0.10612018994408304	-0.2347912988324087	-0.13191017297698204	-0.24764451827387213	0.060580237709377614	-0.0659116012299971	-0.1735541278701061	-0.24087575383783347	0.19122341274677276	0.15838665324629547	-0.11510917531459987	0.15821085565354157	0.08438902281073049	0.30456543144235454	-0.022364580398694878	-0.08982060502138177	0.206394684818827	-0.06678538183020634	0.14577492583361948	-0.043584828779983785	-0.157348398541029	-0.1212367059960245	-0.19275341803292442	0.07188594633265738	-0.3516204414675014	-0.2150480111644897	-0.31482764137243713	-0.18519813342586777	0.1728920721994324	0.2963659959655927	-0.2985825971746003	-0.3313125347733368	-0.2676319792696601	0.07764083447264708	0.0779656136094365	-0.0968598373898286	0.21619322505339167	0.07376140517342727	-0.3001446633492902	0.03477019621797605	0.08601920446579589	-0.17177506585593844	-0.10605980077874952
Fir_Ruminococcaceae_Anaerotruncus_0fa0	0.0576722447742903	0.008109432351899431	0.018366672516463386	0.2773483178218386	-0.3157548299482754	-0.12489960123571164	-0.31573558540582586	-0.37811777694984255	-0.1211318760548397	-0.18604358866676443	-0.31190883855465984	0.047410494742190105	0.03490581751469755	0.41058879061808023	0.11978411462957202	0.4047161180100826	-0.08544626238782142	0.018229051394667375	-0.1860650259646021	-0.3157548299482754	0.22276360609994042	0.22722006901112857	0.08564095883187305	-0.13268159203616975	0.17525741847030607	-0.14955572691627547	-0.1676839022522287	-0.20222822956424305	0.21545855446181605	0.3657166458864736	0.13580912350452923	-0.1676839022522287	-0.1860650259646021	0.2666880809712992	-0.1936591243397188	0.018229051394667375	-0.22043215555330112	-0.2035667251305545	0.07259871469197425	-0.029368231427173732	-0.011282688489599207	-0.007712290974666965	0.08036839062013468	-0.05383406831444063
