#	D84_C1	D84_C10	D84_C11	D84_C12	D84_C13	D84_C14	D84_C2	D84_C4	D84_C5	D84_C6	D84_C7	D84_C8	D84_C9	D84_F10	D84_F11	D84_F12	D84_F13	D84_F14	D84_F15	D84_F2	D84_F3	D84_F4	D84_F5	D84_F6	D84_F7	D84_F8	D84_F9	D84_M1	D84_M10	D84_M11	D84_M12	D84_M13	D84_M14	D84_M15	D84_M16	D84_M3	D84_M5	D84_M6	D84_M7	D84_M8	D84_M9
Acetate	10330.2479871176	10645.7048625793	2650.49032258065	9493.20000000001	6950.23859649123	6472.23486238532	5220.10510948905	8002.35525727068	6996.17852522639	6168.8	4400.72913117546	9318.36814988291	10019.9358024691	19270.6966667934	15702.8498168498	24762.0189971283	20136.7275590551	14719.2368600683	29369.947024952002	41332.1943955164	32770.7949044586	23960.6230019493	21098.9444043321	39025.6882661997	31635.8448979592	37995.1327433628	22945.0355329949	28474.9891126837	24588.5508353222	16391.9322459222	17450.4989690722	18365.1803617571	24475.1871313673	37368.3157894737	26286.5725829726	34555.0938329092	28711.4194552529	31760.9180327869	9453.296069869	46468.1095890411	28771.22920748
Propionate	1108.27826086957	938.805919661735	500.845161290323	1154.89051094891	608.238596491228	440.418348623853	215.579562043796	532.867114093959	507.292626131954	1201.2	533.858943781941	771.646838407495	1964.48395061728	1140.4256774733	1851.70402930403	1601.65009940358	1157.9811023622	1423.50989761092	2318.25489443378	2701.92153722979	3933.03694267516	3500.23469785575	1720.4476534296	2547.40735551664	1837.4693877551	2368.96637168142	1933.07817258883	1230.32934131736	4759.40811455847	3484.30163111669	1470.06185567011	1372.77416020672	4581.39517426273	3545.4947368421	2869.98268398269	6520.75607775191	4805.9766536965	5039.77486338798	3087.5056768559	2646	5720.96598397151
Butyrate	424.155877616748	1018.51585623679	296.961290322581	377.264233576643	274.449122807018	143.614678899082	92.3912408759124	130.879642058165	334.478654592497	783.2	101.000340715502	185.585948477752	571.195061728395	283.025350613812	702.715018315018	439.455015936129	485.744881889764	476.911945392491	395.79961612284	846.602081665333	500.937579617834	491.836257309941	271.100842358604	525.773029772329	726.024489795918	299.136283185841	224.521827411167	235.266739248775	1117.42625298329	541.882057716437	250.775257731959	2280.26632213609	492.954423592493	6450.12631578947	623.372582972583	372.012994747956	476.306614785992	422.852459016393	206.352838427948	942.41095890411	1184.60445235975
Lactate	1833.44798711755	9148.92938689219	217.18064516129	2071.10364963504	882.687719298246	1551.03853211009	515.851094890511	1075.08277404922	1131.65278137128	2442	771.931175468483	1846.09180327869	1403.96543209876	449.510850974878	992.460073260074	650.102874814604	294.916535433071	397.426621160409	1001.61535508637	738.525220176141	832.63949044586	1327.95789473684	766.381227436824	2303.03397548161	461.608163265306	636.870796460177	679.041624365483	512.958628198149	382.821957040573	742.378419071518	3917.28247422681	3076.24461670973	363.553887399464	2535.78947368421	4666.03636363637	2435.63224863284	562.127626459144	2076.67540983607	401.025327510917	1341.12328767123	503.159750667854
Succinate	68.4122383252819	106.279915433404	31.0258064516129	69.2934306569344	44.5052631578947	67.0201834862385	84.6919708029197	65.4398210290827	117.067529107374	70.4	64.9287904599658	48.8384074941452	80.074074074074	2730.36220592148	692.72380952381	675.525892265455	138.784251968504	122.840955631399	113.085604606526	223.358847077662	839.408917197452	90.1699805068226	198.112154031288	681.283362521892	125.485714285714	168.867256637168	98.5705583756345	104.134458356015	82.7723150357995	81.2823086574655	147.006185567011	1099.75745047373	123.238605898123	719.242105263158	111.096103896104	224.611619470464	1965.30116731517	892.688524590164	81.7624454148472	289.972602739726	261.484594835263
Galactonate	0	0	0	0	0	0	0	0	0	0	0	0	0	266.376800577705	219.806593406593	290.548770866862	221.187401574803	1719.77337883959	1623.58618042226	997.909687750201	1259.11337579618	2180.47407407407	2007.1889290012	725.714886164624	210.636734693878	2040.8814159292	1801.65076142132	1839.7087642896	1852.03054892601	1549.78268506901	415.076288659794	438.364857881137	1395.67721179625	142.926315789474	444.384415584416	3214.75380367102	180.224124513619	858.233879781421	502.255021834061	0	2365.24701691897
Phenylacetate	95.777133655394607	79.7099365750529	132.967741935484	92.3912408759125	103.845614035088	162.763302752293	53.8948905109489	102.834004474273	278.732212160414	110	86.5717206132878	205.12131147541	218.869135802469	199.782600433279	156.528937728938	196.120420335132	151.795275590551	72.259385665529	121.163147792706	162.115292233787	284.315923566879	344.285380116959	250.246931407942	473.936252189142	143.412244897959	192.991150442478	87.6182741116751	185.127925966249	263.836754176611	216.752823086575	103.769072164949	180.729371231697	101.671849865952	119.873684210526	216.020202020202	217.592506362012	180.224124513619	166.008743169399	147.951091703057	579.945205479453	273.370258236866
Isobutyrate	218.919162640902	256.843128964059	168.425806451613	246.376642335767	237.361403508772	220.209174311926	123.188321167883	243.062192393736	178.388615782665	316.8	101.000340715502	234.424355971897	261.575308641975	149.836950324959	93.251282051282	108.955789075073	186.491338582677	122.840955631399	218.093666026871	64.8461168935148	81.2331210191083	155.748148148148	114.69651022864	155.510332749562	273.379591836735	173.69203539823	120.475126903553	146.559608056614	294.876372315036	238.428105395232	233.480412371134	261.480792420327	200.26273458445	253.578947368421	148.128138528139	168.458714602848	214.552529182879	300.695081967213	144.057641921397	362.465753424658	372.417453250223
Isovalerate	123.142028985507	194.846511627907	101.941935483871	177.083211678832	111.263157894737	95.743119266055	84.6919708029197	168.273825503355	133.791461836999	224.4	57.7144804088585	146.515222482436	218.869135802469	74.9184751624796	56.6168498168498	98.060210167566	86.7401574803149	72.259385665529	153.473320537428	111.679423538831	94.7719745222929	131.156335282651	130.336943441637	155.510332749562	179.265306122449	139.918584070797	98.5705583756345	142.70277626565	222.450596658711	178.821079046424	121.063917525773	238.408957795004	0	216.694736842105	123.440115440115	140.38226216904	98.6941634241245	137.818579234973	151.844541484716	289.972602739726	297.141585040071
5Aminopentanoate	6437.59162640902	4091.77674418605	7162.52903225807	315.670072992701	6245.57192982456	4605.24403669725	8469.19708029197	6422.4510067114	9047.64760672704	11255.2	6702.0940374787	4131.72927400469	309.619753086419	5743.74976245677	2844.1641025641	3421.2117769573	5161.03937007874	4711.31194539249	6494.34472168906	118.884547638111	142.157961783439	286.904483430799	2392.98628158845	10034.119089317	8134.16326530612	7599.02654867257	1993.31573604061	131.13228089276	5437.10644391408	4622.2539523212	518.845360824743	542.18811369509	6140.363538874	9608.33684210526	7307.65483405484	224.611619470464	9830.79688715953	5728.86775956284	6595.50393013101	11308.9315068493	9124.22760463046
Fumarate	0	0	0	0	0	0	0	0	0	0	0	0	21.3530864197531	0	0	32.686736722522	0	0	0	36.0256204963971	0	0	0	59.2420315236427	0	0	0	0	0	0	0	34.6077519379845	0	0	0	0	0	40.7191256830601	0	0	0
Alanine	1272.46763285024	2152.16828752643	341.283870967742	1778.53138686132	1068.12631578947	1551.03853211009	877.716788321168	1093.77986577181	557.464424320828	1232	541.073253833049	1172.12177985949	2113.95555555555	757.509026642849	323.049084249084	613.784278456247	446.711811023622	802.079180887372	856.219577735124	756.53803042434	2091.75286624204	2049.31773879142	1397.21203369435	1695.80315236427	820.138775510204	694.768141592921	1221.17969543147	570.811105062602	982.921241050119	476.856210790464	1184.6969072165	2122.60878552971	298.853619302949	1101.91578947368	4277.2	1733.72093778764	2055.41322957198	1284.21857923497	393.238427947598	1232.38356164384	776.53000890472
Arginine	376.26731078905	1718.19196617336	265.935483870968	577.445255474453	815.929824561404	430.844036697248	369.56496350365	579.609843400447	618.785510996119	774.4	346.286882453151	439.545667447307	944.874074074073	374.592375812398	203.154578754579	628.31171699959	633.203149606299	289.037542662116	856.219577735124	814.179023218575	2328.68280254777	2049.31773879142	818.516004813478	1880.93450087566	981.477551020408	525.900884955752	1034.99086294416	590.09526401742	713.911217183771	606.907904642409	657.204123711341	1603.49250645995	218.748525469169	705.410526315789	728.296681096681	659.796632194488	1373.13618677043	2377.37049180328	580.124017467249	1594.8493150684899	305.06536064114
Asparagine	389.949758454107	1399.35221987315	363.44516129032297	1062.49927007299	504.39298245614	756.370642201834	515.851094890511	373.941834451901	445.971539456663	290.4	339.072572402044	634.899297423888	918.182716049382	391.240925848505	269.762637362637	250.598314872669	412.015748031496	476.911945392491	751.211516314779	154.910168134508	643.095541401274	1180.40701754386	620.403850782191	703.499124343257	448.163265306122	887.759292035398	334.044670050761	277.691888949374	605.272553699284	558.13851944793	562.082474226805	649.856675279931	175.615013404826	350.4	623.372582972583	393.070334073312	450.560311284047	485.497267759563	529.509170305677	1449.86301369863	657.673374888691
Aspartate	1286.1500805153	1310.78562367865	452.090322580645	731.430656934307	652.743859649123	832.965137614678	408.061313868613	691.792393736017	841.77128072445	783.2	476.144463373083	840.020608899298	731.343209876543	399.565200866558	309.727472527473	265.125753416012	238.535433070866	411.878498293515	726.978886756238	176.525540432346	636.326114649681	885.305263157895	938.425992779784	592.420315236427	457.126530612245	347.38407079646	498.328934010152	96.4207947740882	512.153699284009	449.762107904642	406.428865979382	465.281998277347	539.16890080429	405.726315789474	623.372582972583	603.643727326872	1806.53229571984	494.893989071038	381.55807860262	761.178082191781	404.112555654497
Glutamate	1997.63735909823	3002.40761099366	966.232258064517	2432.9693430657	1409.33333333333	1235.08623853211	2479.16496350365	2486.71319910514	1477.28072445019	2943.6	2142.65008517887	1777.71803278689	2514.32592592592	10380.3709475125	4842.40586080586	10394.382277762	6887.16850393701	3453.99863481228	4975.76660268714	5457.88150520417	5970.63439490446	13673.0479532164	10651.1350180505	11485.5488616462	9698.25306122449	11265.8584070797	5558.28426395939	10421.1594991834	8282.40477326969	6892.73977415307	1772.72164948454	3706.87476313523	5160.61662198391	2784.75789473684	6906.47445887446	9630.22318479615	7475.01011673152	5888.61202185792	7035.46375545852	14099.9178082192	11604.3693677649
Glutamine	622.551368760065	1576.48541226216	527.43870967742	1008.60437956204	719.501754385965	631.904587155963	477.354744525547	542.215659955256	440.396895213454	536.8	541.073253833049	683.737704918033	1169.08148148148	915.670251985862	646.098168498168	1601.65009940358	693.921259842519	845.434812286689	904.684836852207	1704.01184947958	2904.08407643312	2082.10682261208	2278.28977135981	1932.77127845884	1106.96326530612	1548.75398230089	1188.32284263959	1677.72182906913	894.975656324582	829.079548306148	760.97319587629	1034.38725236865	650.083646112601	548.652631578947	808.532756132756	1684.58714602848	1300.18832684825	1998.3693989071	751.435807860262	1957.31506849315	1402.50828138914
Glycine	417.31465378422	1665.05200845666	465.387096774194	1000.90510948905	541.480701754386	660.627522935779	885.41605839416	523.518568232661	602.061578266494	981.2	707.002385008517	566.525526932085	752.696296296296	607.67207631789	353.022710622711	748.16308498217	663.562204724409	693.690102389078	1413.57005758157	1120.39679743795	2220.37197452229	2828.05847953216	1986.33501805054	1703.20840630473	1393.78775510204	1645.24955752212	958.324873096447	1519.59172563963	1702.00572792363	872.430112923463	786.915463917527	1161.28234280792	687.055227882038	414.947368421053	1549.17344877345	1530.16665764254	605.03813229572	1149.53224043716	700.82096069869	2102.30136986301	1806.62083704363
Isoleucine	129.983252818036	1275.35898520085	332.41935483871	1139.49197080292	534.063157894737	497.864220183486	415.760583941606	243.062192393736	295.456144890039	506	418.429982964224	322.333489461359	976.903703703703	183.134050397172	86.5904761904762	127.115087254252	117.099212598425	202.326279863481	282.714011516315	237.769095276221	500.937579617834	491.836257309941	599.549939831529	340.641681260946	206.155102040816	250.888495575221	208.093401015228	138.845944474687	305.222911694511	130.051693851945	328.602061855671	719.0721791559	80.1050938337802	221.305263157895	370.320346320347	217.592506362012	244.589883268482	313.224043715847	116.803493449782	326.219178082192	206.018165627783
Leucine	396.790982286635	2258.44820295983	722.45806451613	1678.44087591241	741.754385964912	1053.1743119266	1177.98832116788	532.867114093959	852.920569210867	1042.8	519.430323679727	732.576112412179	1809.67407407407	341.295275740185	156.528937728938	261.493893780176	169.143307086614	339.619112627986	339.256813819578	587.217614091273	995.105732484076	942.686159844054	922.785559566788	940.467250437828	385.420408163265	381.157522123894	350.473096446701	266.121393576483	403.515035799522	162.564617314931	639.909278350516	1511.20516795866	104.752815013405	331.957894736842	654.232611832612	245.66895879582	420.522957198444	714.150819672131	218.033187772926	616.191780821918	328.836687444346
Lysine	820.946859903383	2754.42114164905	1236.6	916.213138686132	1090.37894736842	1273.38348623853	762.227737226277	1972.54317673378	1549.7510996119	2059.2	1450.07632027257	2148.88992974239	1628.17283950617	1048.85865227471	582.820512820513	726.371927167156	719.943307086614	874.3385665529	1357.02725527831	417.897197758207	1211.72738853503	1664.04600389863	1569.25679903731	1784.66619964974	1452.04897959184	1587.35221238938	1067.84771573604	509.101796407186	2110.69403341289	2167.52823086575	786.915463917527	2180.28837209302	1072.17587131367	1198.73684210526	2573.72640692641	1017.77140072554	647.948638132296	1528.53333333333	1444.46986899563	2718.49315068493	1866.04915405165
Methionine	574.662801932368	1408.2088794926	474.251612903226	870.017518248176	496.975438596491	631.904587155963	469.655474452555	523.518568232661	613.210866752911	532.4	440.072913117546	556.757845433256	880.814814814814	341.295275740185	166.520146520147	323.235507589384	186.491338582677	346.845051194539	395.79961612284	284.602401921537	636.326114649681	598.400779727095	557.842117930205	451.720490367776	367.49387755102	361.858407079646	301.187817258883	277.691888949374	538.020047732697	298.03513174404	389.134020618557	711.381567614126	212.586595174263	304.294736842105	493.760461760462	315.86008988034	326.119844357977	347.67868852459	245.287336244541	507.452054794521	297.141585040071
Phenylalanine	191.554267310789	1284.2156448203	367.877419354839	785.325547445256	378.294736842105	545.735779816513	292.572262773723	299.153467561521	390.22509702458	492.8	353.501192504258	420.010304449649	806.079012345678	149.836950324959	163.189743589744	221.543437785982	125.773228346457	187.874402730375	282.714011516315	317.025460368295	575.40127388535	729.557115009746	526.561251504212	599.825569176883	237.526530612245	265.362831858407	224.521827411167	200.555253130103	346.60906921241	167.983437892095	363.19175257732	1072.84031007752	126.319571045576	355.010526315789	567.824531024531	238.649845687368	308.955642023346	425.984699453552	151.844541484716	616.191780821918	312.989136242208
Proline	820.946859903383	1071.65581395349	514.141935483871	631.340145985402	571.150877192983	746.796330275229	492.753284671533	598.306935123042	735.853040103493	444.4	649.287904599658	537.222482435598	523.15061728395	1123.77712743719	323.049084249084	1194.88182018997	542.125984251968	563.623208191126	735.056429942418	1722.02465972778	2057.90573248408	3147.75204678362	1517.12202166065	1636.56112084063	761.877551020408	1172.42123893805	1500.46294416244	2788.48938486663	786.336992840095	493.112672521957	1184.6969072165	922.87338501292	508.359249329759	783.78947368421	1129.47705627706	1516.12843142563	261.754085603113	469.836065573771	494.468122270742	2682.24657534247	931.043633125557
Serine	430.997101449276	1992.74841437632	523.006451612904	1462.86131386861	853.017543859649	1158.49174311927	854.61897810219	757.232214765099	958.838809831824	862.4	945.074616695058	976.768149882905	1441.33333333333	582.69925126373	219.806593406593	464.87803338698	312.264566929134	578.075085324232	694.668714011516	561.999679743795	1008.64458598726	1262.37972709552	2111.45848375451	1066.35656742557	663.281632653061	660.994690265487	733.803045685279	728.94120849210606	600.099284009546	422.668005018821	1011.74845360825	1022.85133505599	505.278284182306	553.263157894737	1067.756998557	940.561156532568	532.090272373541	507.422950819672	428.279475982533	1196.13698630137	808.225111308994
Threonine	376.26731078905	1053.94249471459	372.309677419355	916.213138686132	452.470175438597	564.884403669725	277.173722627737	373.941834451901	345.627943078913	444.4	432.858603066439	429.777985948478	854.123456790123	241.403975523545	303.066666666667	276.021332323519	186.491338582677	296.263481228669	420.032245681382	284.602401921537	676.942675159236	1049.25068226121	589.122984356198	473.936252189142	416.791836734694	294.311504424779	284.759390862944	439.678824169842	331.089260143198	276.359849435383	432.371134020619	707.536261843238	221.829490616622	396.505263157895	845.564790764791	463.261465157832	231.71673151751	357.075409836065	272.541484716157	761.178082191781	455.617097061443
